headline,date,doc_type,material_type,section,keywords
Precious Metals Futures Decline As the Dollar Rebounds Smartly,1978-05-12,article,Archives,,[]
COMMODITIES,1978-05-26,article,Archives,,"['Copper, Brass and Bronze']"
COMMODITIES,1978-05-31,article,Archives,,[]
Reporter's Notebook: Louisville's Run for the Gold,1978-05-07,article,Archives,,"['Horse Racing', 'THOROUGHBRED RACING', 'Horse Racing', 'THOROUGHBRED RACING']"
PAPERBACK AUCTION: WHAT PRICE A ‘HOT’ BOOK?; STAR PROPERTIES,1978-05-21,article,Archives,,[]
CURRENCY MARKETS,1978-05-18,article,Archives,,[]
NUMISMATICS; `Bank Notes’ Valued in Hours of Manual Labor; RUSS MACKENDRICK; High‐Priced Error; Encore?; Beaver Coins; Next Sunday; Another Birthday,1978-05-14,article,Archives,,"['LABOR', 'Numismatics']"
CURRENCY MARKETS,1978-05-19,article,Archives,,[]
News Summary,1978-05-05,article,Archives,,[]
News Summary,1978-05-05,article,Archives,,[]
