headline,date,doc_type,material_type,section,keywords
"In Wake of Natural Disasters, Insurers Brace for Big Losses",2011-06-01,article,News,,"['Floods', 'Insurance', 'Hurricanes and Tropical Storms', 'Tornadoes']"
K.K.R. Venture Sells Its Shale Assets for $3.5 Billion,2011-06-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Oil (Petroleum) and Gasoline', 'Private Equity', 'Shale']"
Player Ratings: U.S. vs. Mexico,2011-06-26,article,News,,"['Gold Cup (Soccer)', 'Soccer']"
Upscale Demand Keeps Market Buoyant,2011-06-16,article,News,,['Housing and Real Estate']
Mortgage Market Must Be Balanced,2011-06-09,article,News,,"['United States Economy', 'Housing and Real Estate', 'Mortgages']"
"Sounds of Summer: Feisty, Moody, Chutney",2011-06-24,article,Review,,['Music']
Another Voice at the Table: Your Plates,2011-06-17,article,News,,"['Weddings and Engagements', 'Gifts', 'Tableware']"
Miners Keep Their Bets on China,2011-06-20,article,News,,"['Mines and Mining', 'Economic Conditions and Trends']"
Players Ratings: U.S. vs. Jamaica,2011-06-19,article,News,,[]
"Affordable iPad Cases, or Not So",2011-06-08,article,News,,"['Fashion and Apparel', 'iPad', 'Luxury Goods']"
