headline,date,doc_type,material_type,section,keywords
How Much Money Could White House Officials Save Taxpayers by Flying Commercial? A Lot.,2017-10-26,multimedia,Interactive Feature,,[]
"As Open Enrollment for Obamacare Begins, Confusion Reigns",2017-10-31,article,News,,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)']"
"Vegemite, the Beloved Australian Spread, Goes Upmarket",2017-10-11,article,briefing,,"['Condiments', 'Advertising and Marketing', 'vis-multimedia']"
There’s Still Time to Enroll in Obamacare: Five Answers to Questions About Getting Covered,2017-10-14,multimedia,Interactive Feature,,"['Patient Protection and Affordable Care Act (2010)', 'Medicine and Health', 'Health Insurance and Managed Care']"
"Siding With Trump, Judge Clears Way for Trial Over Health Subsidies",2017-10-25,article,News,,"['Health Insurance and Managed Care', 'Federal Budget (US)', 'United States Politics and Government', 'Patient Protection and Affordable Care Act (2010)', 'Decisions and Verdicts', 'States (US)']"
"A New Condo in Gramercy, With an Emphasis on Green",2017-10-27,article,News,,"['Real Estate and Housing (Residential)', 'Leadership in Energy and Environmental Design (LEED)', 'Condominiums']"
China’s New Antipollution Push Could Cool Its Growth Engine,2017-10-23,article,News,,"['Environment', 'Economic Conditions and Trends', 'Factories and Manufacturing', 'Air Pollution']"
End to Health Care Subsidies Puts Congress in a Tight Spot,2017-10-14,article,News,,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Law and Legislation', 'United States Politics and Government']"
"In Buenos Aires, Tiny Shops Have Big Ideas",2017-10-26,article,News,,"['Shopping and Retail', 'Travel and Vacations']"
Bulgari Reopens Fifth Avenue Flagship Store,2017-10-24,article,News,,['Shopping and Retail']
